GeneID	SRR11517677	SRR11517678	SRR11517679	SRR11517674	SRR11517675	SRR11517676
84809	3.70683841560788	3.46605322375019	3.8102500610567	4.60351596465726	4.39416771197355	4.41295373709726
11209	1.6624199603725	1.62224500669037	1.55026640254661	1.68104526450507	1.19722078530992	0.985877222038256
9696	3.63603406887915	3.92269433059867	3.76136817333299	4.40595694058154	4.43137783363444	4.59628308736101
23400	4.5765064182257	4.90086514954349	4.71996703971953	5.65810405955929	5.7159361677677	5.60045776617779
6390	6.08214444444315	6.05294123204205	6.12249094225639	6.60849091585777	6.43026458816617	6.39906286457888
11240	2.21525384081025	3.2723100243251	3.08875669017646	2.63553546808218	2.85547671892444	2.85267484004161
29943	1.0203583578135	0.998882086657512	1.38261934669801	2.20370987904485	1.83048134449519	2.26547610654911
51702	2.79029832620189	2.82584393946162	2.6658844117582	2.414828706001	1.97860770831314	2.53843315358718
55920	7.08898119748271	6.8678495495309	7.03321220353351	7.24322395176855	7.31963840456229	7.33385589588685
55160	4.02161474550246	4.1444885361722	4.11022283319008	4.56294788526739	4.49602918607631	4.43669451303741
127707	1.31222478024398	1.2060473630806	1.299460688143	3.68964042563019	3.61961885884537	3.48159099385509
5081	1.94399601331129	1.35851462621573	1.49153310057825	2.18737865677089	1.8080220359002	2.3512534025325
8659	3.60940042905579	3.33982363380257	3.2612838579993	5.33574651353013	5.24803754429253	5.21524991544583
126917	5.55977382100107	5.35337834641481	5.47645599701531	6.48364570931744	6.47639171755924	6.59991450976768
23352	8.14838510573578	8.23326116887483	7.95923858108944	8.00401997159832	7.96362090584089	7.86722542727072
23065	6.60540363894351	6.3795878990114	6.35184224992482	6.24215734133232	6.22413001183196	6.19379208144089
51154	5.92632666203505	5.41206469511632	5.61703081338938	6.1010759161054	5.89175730924434	6.02265043223453
100506730	0.428886419190858	0.4659834819451	0.885949186497327	0.677322458549041	0.383037993444691	0.897395306290555
8574	4.74502560489902	4.67551224397233	4.57722019075485	5.66549235290297	5.61927747807256	5.46078409563648
54896	3.40002976238501	3.36164387148744	3.27440860325961	4.13927670916072	4.10276446011401	4.06751648424075
832	7.20692736604507	7.21561097723969	7.2844411795964	7.38243933791448	7.39220593667358	7.27526113634436
440574	4.38173766810298	3.97081177413613	3.98275362842819	4.70164764380462	4.26820405275261	4.1025690886618
255104	3.84452536612431	3.59445980417393	3.64492409162765	3.53043066079588	3.47742457418715	3.56294522359357
23252	3.20924686860084	3.31020692750464	3.43497983738325	3.22913720809381	3.10616147272762	3.42732467567261
55450	5.63597422873317	6.44151356401836	6.19618098149127	5.92018987108211	6.05919763397412	6.19611223576985
79594	4.99439538566796	4.81120495576248	4.75003193734429	5.65662184960633	5.52086283772535	5.41371122499165
163933	0.893646124063453	0.618761771148028	0.815864864534905	2.25162279456183	2.5918667028248	2.19298197711926
978	4.50606187430604	4.93522508973002	4.86872577717625	4.20969825401802	3.90002573559103	3.84311215678352
65018	4.11923727891085	4.00356388591094	4.02219067876668	4.58804756267506	4.55453824572094	4.45618435887838
100861548	0.754723700225231	0.998882086657512	1.299460688143	1.4811855352795	1.58840821004667	1.68598413013637
1650	7.82975441997522	7.6860035069086	7.66145905484606	7.91259662901584	7.78540637173881	7.82249708807394
57576	-0.472293446044868	0.756899236301718	0.465333476864739	0.853260939520744	0.708156449340797	-0.0305149867175241
400745	2.53123931217495	1.94486874063334	2.68566866735156	3.13859998663291	3.27123340822859	3.19650760957584
50809	7.5567117974195	7.6461834055467	7.5448933165336	7.55027850597387	7.56036120464685	7.60183194399197
8672	6.75566378034133	6.60517794326479	6.69992022916609	6.72833486950313	6.82080027233758	6.7543145100567
1889	8.72593990889133	8.41793656763963	8.47493220636584	8.1452053028624	8.07538731432888	8.10092865192642
100506801	1.49792204307376	1.41525879391722	1.64762534047864	-0.377957495591771	-0.30464754517389	-0.215490127587913
84224	3.73790824298766	3.88803102205078	3.79211288744574	3.64847500388145	3.71323707568292	3.97326450305834
5909	4.78722336296111	4.55757830119736	4.77641111053757	6.15245935170633	6.10712677970964	6.07527563830388
84196	5.58049067872685	5.70872844732657	5.61359227766498	5.47512801432869	5.5122056433106	5.60918954340798
3339	7.64418287067201	7.70034504441504	7.34219624184117	7.48621783995832	7.56622797778429	7.56056008005892
29092	4.40515356645429	4.17766916373656	4.28899480026753	4.16034812992824	4.0935085883921	3.97866543091108
998	7.40962201584934	7.57247241033359	7.48287715744063	7.45543437079702	7.48272576834015	7.53741561828249
9923	5.442074769593	5.48180197226802	5.49058385778317	5.47344525819209	5.53118336084518	5.43154402424098
2048	8.05123604101277	7.892461319004	8.00883509665149	7.00775693889151	7.1300900798673	7.05520949059045
23028	6.80050224438006	6.69385726265549	6.79823214982506	6.9411365044987	6.9223099769342	6.89091457091564
7798	7.05607601171	6.82464327974682	6.68074259245973	6.2172369652351	6.16681419785105	6.27614973642097
3352	5.98965465505266	5.70588809201833	5.82830843751773	4.97573604750913	4.99072190107072	4.75892070529975
100996511	0.428886419190858	1.44281529740263	1.59279861412174	0.677322458549041	-0.406021672621461	0.803130079922889
10236	7.7012602389465	7.57753128692205	7.70613529054655	7.99407805632455	8.09928349222871	8.40888305649089
80818	4.26287240500067	4.16531568390828	4.07064482363958	3.54972341950242	3.59359284510467	3.3953735581846
148898	0.488562793332473	0.998882086657512	1.0778314673869	1.31072662842029	1.50708862376991	1.10918871725022
55616	3.3844057768296	2.94625901328227	3.14223781784237	3.26848430959466	3.35882312815756	3.02961573312676
1870	2.82543668179358	1.76006477159306	2.24478619593032	4.04272192124481	4.00741972756762	4.04709728822138
3399	6.37776201564104	6.43380938232013	6.41592172096629	7.53785294603339	7.51384941967023	7.21761550710299
6135	9.53343218519919	9.41153799244714	9.59327751427712	9.3556820246092	9.12126295166446	9.33571685592648
6924	5.442074769593	5.13003442715053	5.36123647956646	5.15858860572676	5.13754626211548	5.1255863295533
57095	4.67290385799996	4.34035245199779	4.65955803736944	4.71595054520466	4.7439175547125	4.70454778930129
11313	4.87089321397071	4.91569115369445	4.83220979540092	5.73876755600129	5.77212890035417	5.80126426913848
2582	6.24564160805008	6.04509655439056	6.03907736569207	5.8283844614148	5.79229193150273	5.67554219809271
3155	5.08900305494208	4.92549118238441	4.90715181402478	4.49158353489416	4.03669053210002	4.07257644389778
2517	4.7419637190413	4.58256846572577	4.70227031932446	4.60658984213089	4.50652824758659	4.47922985848588
55629	5.36456257802704	5.64787407044067	5.8613022261801	5.44109421370439	5.5583491732687	5.63336105571965
10772	6.39443306151734	6.46606194123877	6.43698857538462	6.61384744227677	6.69333924125031	6.761382246616
127294	4.76928952699389	4.90334675503572	4.90715181402478	4.79082747663004	4.64917785067921	4.83533304714768
58985	1.5548643328666	2.19222101471429	2.11461455008717	2.65941366183121	2.71768541874889	2.81693920095741
163702	2.44349156826994	2.271201088267	2.20877715936149	2.1708604473264	1.76202648190332	1.92853490231451
90529	4.4546206646502	4.27286417287151	4.36662654785253	3.30678671385457	3.50561174476635	3.11056212792799
57185	4.66322517524374	4.94489376200374	4.54509025513017	4.24563367241851	4.28049154168188	4.40495252757707
11123	4.40127721438111	4.60713311434047	4.46911872100557	3.94895893569892	4.11196132746414	3.91248025415455
100506985	0.366634647979564	0.922643511417261	1.49153310057825	0.933787963212791	0.188109758994692	0.348927891540548
400746	0.893646124063453	0.295088899690053	0.160604863822945	0.305912567445621	0.256054611704223	0.414159818341714
10250	5.78472785095771	5.70019055001232	5.83275145004242	6.17437665480299	6.22730720205937	6.36441092131505
25932	7.36205383318856	7.67660446897275	7.48217027363684	6.08903825514564	6.25455363997806	6.30974968408309
864	2.95801003409629	3.05739325555369	3.17059474336346	3.26848430959466	3.18671127337602	3.15894023465402
25949	5.36456257802704	5.60125169638118	5.5707913143639	5.06112198754258	5.20785654020184	5.36298689829897
57035	4.67611570986048	4.94006752555582	5.14485740690056	4.90008795107667	4.97820358420051	4.85602270338749
23585	5.10100200976739	5.02683979565868	4.72316143244276	4.98757427942285	4.68351172253999	5.0935863990743
55219	4.5168503449847	4.84774036907001	4.75628233490815	4.22977277665964	4.28862544287433	4.27928311145918
26119	3.73790824298766	3.58830378799197	3.70108420052117	4.66082828338941	4.58457898045398	4.66154032017562
57134	-0.590819995340739	0.354331712907379	0.582529365050948	0.677322458549041	0.442570319360172	0.593830150899432
57190	6.25962571138635	6.30365617848771	6.28045340241252	6.73396809193541	6.78818338351395	6.736890637975
56181	3.87838256847689	3.81610114014862	3.76756975472339	4.28837288492817	4.2558110111699	4.19363009696376
646471	0.545868423554622	0.618761771148028	0.839606611726317	0.580592898084082	0.607709963756992	0.593830150899432
79000	2.62729098039781	2.03815200239145	2.60484976409485	2.83741955716595	3.0208470102845	3.02961573312676
164091	2.53123931217495	2.63597047626953	2.48952697930292	2.78411482620152	2.56533052058864	2.56739804311323
3925	6.89863041586256	6.84608570612473	6.98911230607607	7.53865783262538	7.53963755882327	7.40778746108017
5051	4.38958527179512	4.16944527502345	4.43640609322532	4.24957179945892	4.18349893365462	4.09264066028173
149420	3.25292092252374	3.27996946198874	3.16120422896663	2.01301363952883	2.11293159559596	2.63736388458348
51042	3.91146339438711	3.41130987385117	3.73945026761237	4.51794445408325	4.1659443322256	4.15598673056456
64793	4.77229402382254	4.67260566780589	4.71836718707139	5.19376084355955	5.19925287716796	5.11581557909916
83442	4.97366213735331	5.38035024557195	5.4322472447557	5.24397520657917	5.55329439486454	5.49322186165201
91544	2.31752027138866	2.77254512892603	3.0019956467385	4.04725384741511	3.90002573559103	3.86076937071809
79947	4.73582038302947	4.44625849614471	4.70065071025054	4.58804756267506	4.62368434268624	4.54259457205965
3151	6.2766528931039	6.16472938006965	6.2201194158726	6.57514291068487	6.68642990598727	6.83766770813073
6195	4.70784697434598	4.76828484749077	4.68926224906021	4.9946308700799	5.12397290706522	4.97429179700925
101928728	0.802533055429652	-0.596839067913333	-0.438231062074043	0.365191973078101	1.01312886560452	0.476569414892195
8289	6.15761648960263	6.14808498269675	6.17767179040171	6.48197286467504	6.64426423664972	6.67668895199733
55650	4.59019177300434	4.55126253245875	4.44803661134849	4.20158957433626	4.20943671392469	3.96784328008597
84243	5.10100200976739	5.06058302661518	5.09394492048912	5.29440790592267	5.20571042986488	5.1497275616434
2810	5.70521018402831	5.53877784715288	5.97888185813341	6.56095111729456	6.5736267670169	6.54180988075723
54707	3.57540169593849	3.47275236339232	3.66499587780479	4.27684173740308	4.22223280164578	4.02638493477466
63906	2.96852697875506	2.80476010957823	3.0019956467385	3.53689028911411	3.39694403181407	3.53388988931469
10726	6.08939006454474	5.70161704636443	5.99019577483557	7.06418751835942	7.05637944507732	7.26976435320312
388610	6.34484008120694	6.49349745330058	6.4045258392544	6.735372967401	6.61787620830013	6.65997756169314
6548	4.69840066002247	4.6841970017625	4.75316052106188	4.17698644633217	4.22647306660123	4.16549005370077
23038	4.44711986949414	4.62528595427085	4.47670919825616	4.84128201302986	4.77029633274493	4.5678980398255
84065	4.4805705329233	4.34401081414016	4.5558799358144	5.03397907696191	4.81603310765767	4.94699926885795
644961	-0.590819995340739	0.800154358546227	-0.276369944936696	0.305912567445621	0.041794385060387	0.593830150899432
84958	0.600984498298336	0.354331712907379	0.465333476864739	-0.97068730115287	0.041794385060387	-0.120040012149898
9064	3.04007410791603	2.77254512892603	3.0986291561027	3.86417003192084	3.87323270237027	3.69348912706176
2827	0.600984498298336	0.295088899690053	0.885949186497327	0.305912567445621	0.554736288602032	0.803130079922889
10163	7.29730420421993	7.30184414808105	7.09246273599668	6.48113571440007	6.51069636322371	6.42994790814697
27245	3.31192516422203	3.64871289990558	3.24359637236735	3.82247686124725	4.0511062022466	3.91248025415455
2537	2.65359935617847	2.75066176477319	2.62548288431518	2.84784817335946	2.87721473680631	2.79261400718258
199870	3.27002695224583	3.25686806424419	2.98080000976107	2.62344651316726	3.07828014988894	2.53843315358718
23673	4.38958527179512	4.78990450463632	4.61897643509042	4.04272192124481	4.15708627511454	3.9514563007111
5511	5.64583683946172	5.25576736127542	5.49899463971592	5.58673965549705	5.48591793049737	5.49510744161306
9473	0.301575126613885	1.2060473630806	1.28223788137762	0.62976821480842	-0.406021672621461	0.133416188718271
6118	5.07690346675221	4.92304740910374	5.15671913237821	5.65513811527995	5.63211953681729	5.67554219809271
27293	1.98601182733895	1.86564043518591	2.01387427158987	1.91723365184823	1.73846684870618	1.73786641363968
55113	2.57318971034667	2.45834876249604	2.69870903337959	2.94818675959309	3.12445410033583	2.88754665906635
